contract_uid,contract_number,contractor_raw,ticker,service_branch,work_description,contracting_activity,first_event_date,last_event_date,n_events,n_modifications,initial_value_usd,total_actioned_usd,ceiling_usd,history_complete,built_at
15cbec3f25f52b64,N6449826D1026,"Epsilon Systems Solutions Inc.,*",,NAVY,"Hull, mechanical and electrical machinery and systems services in support of surface fleet, submarine, shore-based installations, and various maritime vessels and land-based sites.","Naval Surface Warfare Center Philadelphia Division, Philadelphia, Pennsylvania",2026-08-19,2026-08-19,1,0,112833317,112833317,112833317,true,2026-09-02 18:11:08
c6ae2c2470531065,W912P8-26-C-A026,"Fordice Construction Co.,*",,ARMY,Casting articulated concrete mattress.,"U.S. Army Corps of Engineers, New Orleans, Louisiana",2026-07-01,2026-07-01,1,0,13480000,13480000,24956350,true,2026-09-02 18:11:08
366b43e00750aaf5,W5168W-26-D-A016,"GM Hill Engineering Inc.,*",,ARMY,"Construction work including administrative, recreational, billeting, workshops, maintenance and training facilities, and general construction trades.","Army Field Directorate Office, Fort Sam Houston, Texas",2026-07-15,2026-07-15,1,0,193000000,193000000,,true,2026-09-02 18:11:08
b8d60fae7d9d80d4,N00024-24-C-2124,General Dynamics Electric Boat Corp.,GD,NAVY,"Engineering, technical, design agent, and planning yard support for operational strategic and attack submarines.","Naval Sea Systems Command, Washington, D.C.",2026-07-09,2026-07-23,2,2,,382050000,,false,2026-09-02 18:11:08
4b455361b26391c4,FA8903-26-D-0008,Good-Men Roofing & Construction Inc.,,AIR FORCE,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-06-29,2026-06-29,1,0,450000000,450000000,,true,2026-09-02 18:11:08
7ff11f19b1ef0879,W912WJ-26-D-A004,"H.V. Collins Co. Inc.,*",,ARMY,Design-build construction services for various projects.,"U.S. Army Corps of Engineers, Concord, Massachusetts",2026-08-10,2026-08-10,1,0,90000000,90000000,,true,2026-09-02 18:11:08
102376993bae866d,N00024-21-C-4205,"Huntington Ingalls Inc., Ingalls Shipbuilding Division",HII,NAVY,Procurement of common rail upgrade kit for San Antonio-class dock landing ship USS Arlington (LPD 24).,"Naval Sea Systems Command, Washington, D.C.",2026-06-29,2026-08-28,2,2,,25505557,,false,2026-09-02 18:11:08
1f40a020e4e7e39a,W9124P-26-C-A009,Huntsville Rehabilitation Foundation – Phoenix,,ARMY,"Access control, badging, and mail services.","Army Contracting Command, Redstone Arsenal, Alabama",2026-07-02,2026-07-02,1,0,11738265,11738265,,true,2026-09-02 18:11:08
bc64c733c9e677af,FA8811-26-D-B001,Impulse Space Inc.,,AIR FORCE,Provide launch services delivering National Security Space payloads into their intended orbits under a multiple-award IDIQ contract.,"Space Systems Command, Space Access, Los Angeles Air Force Base, California",2026-07-07,2026-07-17,2,1,10000000,11410000000,17000000000,true,2026-09-02 18:11:08
59e30525d0f093f1,W911S0-26-D-A007,Janus Research Group LLC,,ARMY,Innovation facilitation and research support services under an indefinite-delivery contract.,"Army Field Directorate Office, Fort Eustis, Virginia",2026-07-10,2026-07-10,1,0,200000000,200000000,240000000,true,2026-09-02 18:11:08
f7c94f9fa715f2ba,N6274226D1802,Kleinfelder Inc.,,NAVY,Cultural resource technical services including archaeology monitoring and data recovery.,"NAVFAC Pacific, Pearl Harbor, Hawaii",2026-08-20,2026-08-20,1,0,70000000,70000000,,true,2026-09-02 18:11:08
e4ceb2bf06484290,FA8903-26-D-0007,Miwok Construction LLC,,AIR FORCE,"Roofing, repair, and replacement services including low-slope, steep-slope, and metal roofing system work.","772nd Enterprise Sourcing Squadron, Joint Base San Antonio–Lackland, Texas",2026-06-29,2026-06-29,1,0,450000000,450000000,,true,2026-09-02 18:11:08
da0aa02e5bc52ff2,N0003026C2038,Northrup Grumman Systems Corp.,NOC,NAVY,"Completion of capital maintenance projects and related studies for non-severable improvements, repairs, or modifications to Navy-owned land, buildings, and support utilities.","Strategic Systems Programs, Washington, D.C.",2026-08-19,2026-08-19,1,1,,12695572,,false,2026-09-02 18:11:08
a1fad45464b6f855,SPE4A7-26-D-0278,"ORO Manufacturing Co.,*",,DEFENSE LOGISTICS AGENCY,Aircraft seats under indefinite-quantity contract.,"Defense Logistics Agency Weapons Support, Richmond, Virginia",2026-07-13,2026-07-13,1,0,16532342,16532342,,true,2026-09-02 18:11:08
9f723aff23ead45a,N00189-26-D-L019,"Ocean Power Technologies Inc.,*",OPTT,NAVY,High-resolution ocean floor mapping services using long-endurance unmanned surface vehicles for the Naval Oceanographic Office (NAVOCEANO).,"Naval Supply Systems Command Fleet Logistics Center Norfolk, Norfolk, Virginia",2026-07-30,2026-07-30,1,0,40000000,40000000,,true,2026-09-02 18:11:08
6247a295eea4a264,FA853226DB022,Oshkosh,OSK,AIR FORCE,Next generation aerospace and ground equipment to modernize and source aerospace and ground equipment.,"Air Force Material Command Air Force Life Cycle Management Center, Support Equipment and Vehicles, Robins Air Force Base, Warner Robins, Georgia",2026-08-17,2026-08-17,1,0,920000000,920000000,,true,2026-09-02 18:11:08
fe4630840353cc3b,N39430-26-D-2006,"Pacific Design Builders LLC,*",,NAVY,"Construction, maintenance, repair, and engineering services for pipelines, fuel storage tanks, and associated petroleum oil lubricant facilities and equipment.","Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-21,2026-08-21,1,0,997000000,997000000,,true,2026-09-02 18:11:08
9b641c17bb84de3d,W912CH-26-D-0056,RENK America LLC,,ARMY,"Production of new, remanufactured, and upgraded hydro-mechanically propelled transmissions and ancillary hardware.","Army Contracting Command, Detroit Arsenal, Michigan",2026-06-25,2026-06-25,1,0,691258891,691258891,,true,2026-09-02 18:11:08
ef5d66de161b901d,N0001926C0112,"RTX Corp., Pratt and Whitney Military Engines",RTX,NAVY,"Global unit and depot-level sustainment, replenishment spare parts, engineering support, software sustainment, configuration management, and depot maintenance and repair for F135 propulsion systems supporting F-35 Lightning II aircraft.","Naval Air Systems Command, Patuxent River, Maryland",2026-07-23,2026-07-23,1,1,,42096941,,false,2026-09-02 18:11:08
ad79bcf141ecfb85,N00024-26-C-6324,"ReconCraft LLC,*",,NAVY,Autonomous low-profile vessels.,"Naval Sea Systems Command, Washington, D.C.",2026-07-08,2026-07-08,1,0,24960408,24960408,,true,2026-09-02 18:11:08
1c85c9b5226a227a,N6600126R0114,Resource Management Concepts Inc.,,NAVY,"Operational exercise design and construction, operations and requirements analysis, concept formulation and development, feasibility demonstrations, and operational and technical support including systems engineering, requirements verification and validation, software and hardware design, systems integration, test and evaluation, and DevSecOps methodologies.","Naval Information Warfare Center Pacific, San Diego, California",2026-08-13,2026-08-13,1,0,278000000,278000000,400000000,true,2026-09-02 18:11:08
923ce5cd638dd236,W9128A-26-D-A017,"SSE BB&E JV LLC,*",,ARMY,Architect-engineer and construction management services for the design of miscellaneous projects in Pacific Ocean Honolulu area of responsibility.,"U.S. Army Corps of Engineers, Honolulu, Hawaii",2026-06-26,2026-06-26,1,0,9900000,9900000,,true,2026-09-02 18:11:08
ee4b2c31b473a312,W5168W-26-D-A031,"Souza Construction Inc.,*",,ARMY,"Construction work including administrative, recreational, billeting, workshops, maintenance and training facilities, and general construction trades.","Army Field Directorate Office, Fort Sam Houston, Texas",2026-07-15,2026-07-15,1,0,193000000,193000000,,true,2026-09-02 18:11:08
ff206d5299de37f8,W91278-26-D-A040,Stantec GS Inc.,STN,ARMY,Architect-engineer services available through competitive order placement.,"U.S. Army Corps of Engineers, Mobile, Alabama",2026-07-22,2026-07-22,1,0,249000000,249000000,,true,2026-09-02 18:11:08
a5926b4aa67d0707,W9126G-26-D-A046,"Tejada Investments LLC,*",,ARMY,"Professional real estate negotiation services for properties located within Texas, Arizona, California, Louisiana, and New Mexico.","U.S. Army Corps of Engineers, Fort Worth, Texas",2026-07-02,2026-07-02,1,0,99000000,99000000,99000000,true,2026-09-02 18:11:08
44112fe49fc2402e,W9126G-26-D-A055,"Tevas Real Estate Group Inc.,*",,ARMY,Real estate title services in the Rio Grande Valley sector of Texas.,"U.S. Army Corps of Engineers, Fort Worth, Texas",2026-08-17,2026-08-17,1,0,19000000,19000000,,true,2026-09-02 18:11:08
acf5335eecea7873,HTC71124DW029,Textainer Equipment Management U.S. Ltd.,,OTHER,"Master Lease Contract – II program for leasing and transportation services of intermodal container equipment, including IT management for leasing operations and comprehensive container support functions.","U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-08-25,2026-08-25,1,0,,,137392873,true,2026-09-02 18:11:08
2b31ad18a7909ee0,HTC71124DW030,Triton Container International Ltd.,,OTHER,"Master Lease Contract – II program for leasing and transportation services of intermodal container equipment, including IT management for leasing operations and comprehensive container support functions.","U.S. Transportation Command, Directorate of Acquisition, Scott Air Force Base, Illinois",2026-08-25,2026-08-25,1,0,,,137392873,true,2026-09-02 18:11:08
8a328ef3bffb24aa,HR001126DE010,"True Zero Technologies LLC,*",,OTHER,Managed Enterprise Network Support Services (MANNUS) providing technical and support offices with ad-hoc IT services and product lifecycle support.,"Defense Advanced Research Projects Agency, Arlington, Virginia",2026-06-25,2026-06-25,1,0,350000000,350000000,,true,2026-09-02 18:11:08
62ee085104f8484c,N6852022C0010,"Tyonek Services Overhaul Facility -Stennis LLC,*",,NAVY,"Continued maintenance support services for aircraft, aircraft engines, and associated components and materials for Fleet Readiness Center Mid-Atlantic detachment.","Commander Fleet Readiness Center, Patuxent River, Maryland",2026-07-31,2026-07-31,1,1,,11064067,,false,2026-09-02 18:11:08
de3beb2623489558,W911NF-26-D-A013,University of Alaska Fairbanks,,ARMY,Essential scientific and engineering capabilities focused on geophysical detection of nuclear proliferation as part of a University Affiliated Research Center.,"Army Contracting Command, Aberdeen Proving Ground, Maryland",2026-08-07,2026-08-07,1,0,499000000,499000000,,true,2026-09-02 18:11:08
7229cd36d37d14f9,W912HY-26-D-A021,Weeks Marine Inc.,,ARMY,Hopper dredging projects within the U.S. Army Corps of Engineers Galveston District boundary.,"U.S. Army Corps of Engineers, Galveston, Texas",2026-07-31,2026-07-31,1,0,95000000,95000000,,true,2026-09-02 18:11:08
0c9e8e41a45c2d6c,SPE8EC-26-D-0023,Werres Corp.,,DEFENSE LOGISTICS AGENCY,Material handling equipment.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-08-11,2026-08-11,1,0,255000000,255000000,,true,2026-09-02 18:11:08
2d750f9bbf4f185a,N39430-26-D-2009,Weston Solutions Inc.,,NAVY,"Construction, maintenance, repair, and engineering services for pipelines, fuel storage tanks, and associated petroleum oil lubricant facilities and equipment.","Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-21,2026-08-21,1,0,997000000,997000000,,true,2026-09-02 18:11:08
fe5249825ef1f847,M67854-26-F-0135,World Wide Technology LLC,,NAVY,"Operational Command Post – Heavy hardware and licenses providing modular, expeditionary information technology infrastructure to Fleet Marine Forces.","Marine Corps Systems Command, Quantico, Virginia",2026-08-06,2026-08-06,1,0,14897521,14897521,,true,2026-09-02 18:11:08
d7468558135cdca5,N40084-26-D-1509,TODA-NUDP JV,1860.T,NAVY,"Project design, construction, renovation, modernization, repair, and maintenance projects at U.S. government installations.","Naval Facilities Engineering Systems Command, Far East, Yokosuka, Japan",2026-07-30,2026-07-30,1,0,1000000000,1000000000,,true,2026-09-02 18:11:08
5b6fcc6470a23c4e,W912DQ-26-D-A022,"Affinis Freese and Nichols JV,*",,ARMY,"Architect-engineer services including civil planning, design, and support during construction for civil works projects and other assigned missions within the U.S. Army Corps of Engineers, Northwestern Division's area of operations.","U.S. Army Corps of Engineers, Kansas City, Missouri",2026-08-07,2026-08-07,1,0,95000000,95000000,,true,2026-09-02 18:11:08
e7a342a9e8fb4c3c,SPE1C1-26-D-0063,"Belleville Shoe Manufacturing Co.,*",,DEFENSE LOGISTICS AGENCY,General purpose and flight deck boots.,"Defense Logistics Agency Troop Support, Philadelphia, Pennsylvania",2026-07-16,2026-07-16,1,0,37447003,37447003,,true,2026-09-02 18:11:08
b08d0da07f141169,FA8634-22-C-2705,Boeing Co.,BA,AIR FORCE,Integration of EPAWSS functionality into existing aircrew training system for F-15 Japan Super Interceptor Eagle Passive/Active Warning Survivability System trainer contract.,"Air Force Life Cycle Management Center, Wright-Patterson Air Force Base, Ohio",2026-08-20,2026-08-20,1,1,,17609471,,false,2026-09-02 18:11:08
5f2a7d943a6cff21,N6134025C0002,CAE USA Inc.,CAE,NAVY,"Contractor operation and maintenance services, contract engineering support, courseware revision and maintenance, contractor instructor services, cyber sustainment, and configuration management to support the Royal Australian Navy MH-60R training facilities at the Seahawk Simulation and Warfare Centre.","Naval Air Warfare Center Training Systems Division, Orlando, Florida",2026-08-03,2026-08-03,1,1,,11135132,,false,2026-09-02 18:11:08
9ca50dba189b9b4e,W912DS-26-C-A012,Donjon Marine Co. LLC,,ARMY,Maintenance dredging of portions of the New York and New Jersey Channels.,"U.S. Army Corps of Engineers, New York, New York",2026-07-30,2026-07-30,1,0,24703050,24703050,,true,2026-09-02 18:11:08
2e118dc6e94d1eea,N0001926G1008,General Atomics,,NAVY,Procurement of critical Electromagnetic Aircraft Launch System and advanced arresting gear sustainment insurance spares and rotable pool spares.,"Naval Air Systems Command, Patuxent River, Maryland",2026-08-20,2026-08-20,1,0,42871948,42871948,,true,2026-09-02 18:11:08
f5a9735558af3b04,W912CH-26-D-0077,General Dynamics Land Systems Inc.,GD,ARMY,"Stryker original equipment manufacturer sustainment services support, limited to field-level maintenance, field service representative support, and fielding activities.","Army Contracting Command, Detroit Arsenal, Michigan",2026-08-24,2026-08-24,1,0,54281616,54281616,,true,2026-09-02 18:11:08
0cdb5dce7ad4c91e,FA255326DB006,Lockheed Martin Space,LMT,AIR FORCE,"Support to space and ground-based engineering activities to enhance test, evaluation, and training operations for the National Space Test and Training Complex Innovative Technology and Engineering - Space Test and Range Capability Development.","The Space Systems Command, Operational Test and Training Infrastructure, Colorado Springs, Colorado",2026-07-30,2026-07-30,1,0,981000000,981000000,,true,2026-09-02 18:11:08
1403f06f3ad2c388,W912BV-26-C-A021,McMillen Inc.,,ARMY,Webbers Falls Tainter Gate Replacement and Repair project.,"U.S. Army Corps of Engineers, Tulsa, Oklahoma",2026-08-14,2026-08-14,1,0,19642700,19642700,28417900,true,2026-09-02 18:11:08
c47c53867bb031fd,FA8815-26-C-B001,Peraton Inc.,,AIR FORCE,"Sustainment, maintenance, legacy capability migration, and continued development and incorporation of enhancements to operations and cybersecurity for the Space Weather Analysis and Forecast System.","Space Systems Command Directorate of Contracting, Colorado Springs, Colorado",2026-07-31,2026-07-31,1,0,109093756,109093756,,true,2026-09-02 18:11:08
9461384111eea99a,N0001923C0049,Saab Inc.,SAAB-B,NAVY,Procurement of five SPN-50 low rate initial production units.,"Naval Air Systems Command Patuxent River, Maryland",2026-08-24,2026-08-24,1,1,,74636753,,false,2026-09-02 18:11:08
832b1f2acc2cad6c,N39430-26-D-2011,AECOM Technical Services Inc.,ACM,NAVY,"Provide petroleum, oil and lubricants engineering and design services for systems and supporting facilities at various Navy and Marine Corps installations worldwide.","Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California",2026-08-31,2026-08-31,1,0,145000000,145000000,,true,2026-09-02 18:11:08
